OrderID;Date;Product;Category;Quantity;UnitPrice;Discount;City;Manager;Segment;Cost
ORD-2411-00723;2024-11-10;Thermo Bottle;Outdoor;2;278.91;0%;Kazan;Orlov;B2B;415.4
ORD-2411-00764;13.11.2024;Board Game;Toys;4;18.06;0.0;Nizhny Novgorod;Orlov;B2C;52.08
ORD-2411-00797;2024-11-01;Tablet Mini;Electronics;7;732.07;0.0;Nizhny Novgorod;Sidorov;B2C;4127.9
ORD-2411-00824;2024-11-24;Backpack 30L;Outdoor;1;36.06;0%;Yekaterinburg;Petrova;B2C;29.45
ORD-2411-00830;2024-11-25;Building Blocks;Toys;1;47.9;10%;Novosibirsk;Ivanov;B2B;30.85
ORD-2411-00842;2024-11-21;Printer Jet;Office;3;127.53;0.1;Yekaterinburg;Kuznetsov;B2C;312.81
ORD-2411-00846;11/28/2024;Headphones Pro;Electronics;5;897.04;5%;Novosibirsk;Kuznetsov;B2B;3398.85
ORD-2411-00857;11/25/2024;Thermo Bottle;Outdoor;3;339.44;0.0;Yekaterinburg;Smirnova;B2B;827.91
ORD-2411-00923;13.11.2024;Desk Chair;Office;1;109.41;0.0;Kazan;Petrova;B2C;73.09
ORD-2411-00941;28.11.2024;Laptop Air;Electronics;4;226.6;10%;Yekaterinburg;Kuznetsov;B2C;641.44
ORD-2411-00952;2024-11-29;Lamp LED;Home;6;74.05;20%;Novosibirsk;Ivanov;B2C;368.22
ORD-2411-00988;2024-11-03;Paper A4;Office;3;340.53;0.15;Moscow;Ivanov;B2B;632.61
ORD-2411-01038;2024-11-03;Printer Jet;Office;7;163.08;0.0;Yekaterinburg;Orlov;B2C;840.28
ORD-2411-01059;2024-11-13;Laptop Air;Electronics;5;475.19;0.0;Moscow;Petrova;B2C;1729.1
ORD-2411-01078;11/28/2024;Board Game;Toys;4;57.13;0.0;Nizhny Novgorod;Kuznetsov;B2C;183.32
ORD-2411-01082;2024-11-07;Desk Chair;Office;2;293.59;0%;Kazan;Smirnova;B2B;469.12
ORD-2411-01097;2024-11-24;Bike Helmet;Outdoor;3;423.59;0.0;Nizhny Novgorod;Unknown;B2B;962.43
ORD-2411-01136;2024-11-24;Bike Helmet;Outdoor;1;396.35;10%;Kazan;Smirnova;B2C;259.06
ORD-2411-01146;11/21/2024;Smartphone X;Electronics;6;565.92;0.0;Yekaterinburg;Petrova;B2C;2317.44
ORD-2411-01155;07.11.2024;Desk Chair;Office;2;74.8;20%;Saint Petersburg;Smirnova;B2C;96.7
ORD-2411-01177;2024-11-21;Backpack 30L;Outdoor;3;99.49;10%;Novosibirsk;Volkova;B2C;210.93
ORD-2411-01197;2024-11-10;Vacuum 3000;Home;6;53.9;0.0;Nizhny Novgorod;Ivanov;B2C;244.92
ORD-2411-01200;11/15/2024;Smartphone X;Electronics;2;383.42;0.05;Kazan;;B2C;612.48
